plant_id,name,country,capacity_mw,energy_source,energy_group,technology,status,commissioned,shutdown,is_shutdown,temporal_start,temporal_end,temporal_end_source,temporal_basis,company,city,state,eic_code,energy_source_level_1,energy_source_level_2,energy_source_level_3,original_source,source_dataset,source_url,lon,lat
OPSD_EU_01037,Fiddler’s Ferry GT,UK,35.0,Mixed fossil fuels,Other,,,1971,,False,1971-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",SSE,,,48WSTN000FIDL-GA,Fossil fuels,Mixed fossil fuels,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,-2.68695,53.372319
OPSD_EU_01038,Five Oaks,UK,9.0,Mixed fossil fuels,Other,,,1995,,False,1995-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",SSE,,,,Fossil fuels,Mixed fossil fuels,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,-0.422073,51.050115000000005
OPSD_EU_01039,Keadby GT,UK,25.0,Mixed fossil fuels,Other,,,1994,,False,1994-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",SSE,,,48WSTN000KEADGT6,Fossil fuels,Mixed fossil fuels,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,-0.749312,53.594692
OPSD_EU_01040,Kirkwall,UK,16.0,Mixed fossil fuels,Other,,,1952,,False,1952-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",SSE,,,,Fossil fuels,Mixed fossil fuels,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,-2.964408,58.982347
OPSD_EU_01041,Lerwick,UK,67.0,Mixed fossil fuels,Other,,,1953,,False,1953-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",SSE,,,,Fossil fuels,Mixed fossil fuels,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,-1.164261,60.167184
OPSD_EU_01042,"Loch Carnan, South Uist",UK,11.0,Mixed fossil fuels,Other,,,1972,,False,1972-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",SSE,,,,Fossil fuels,Mixed fossil fuels,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,-7.27048,57.364812
OPSD_EU_01043,Stornoway,UK,23.0,Mixed fossil fuels,Other,,,1952,,False,1952-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",SSE,,,,Fossil fuels,Mixed fossil fuels,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,-6.3727529999999994,58.203151
OPSD_EU_01044,Thatcham,UK,9.0,Mixed fossil fuels,Other,,,1994,,False,1994-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",SSE,,,,Fossil fuels,Mixed fossil fuels,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,-1.242002,51.394535
OPSD_EU_01045,Tiree,UK,2.5,Mixed fossil fuels,Other,,,1953,,False,1953-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",SSE,,,,Fossil fuels,Mixed fossil fuels,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,-6.882377,56.497640000000004
OPSD_EU_01114,Grain GT,UK,56.0,Mixed fossil fuels,Other,,,1978,,False,1978-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Uniper UK,,,48WSTN000GRAI-GD,Fossil fuels,Mixed fossil fuels,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,0.715005,51.445227
OPSD_EU_01115,Ratcliffe GT,UK,34.0,Mixed fossil fuels,Other,,,1967,,False,1967-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Uniper UK,,,48WSTN000RATSGTB,Fossil fuels,Mixed fossil fuels,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,-1.254127,52.865241000000005
OPSD_EU_01116,Taylor's Lane GT,UK,144.0,Mixed fossil fuels,Other,,,1979,,False,1979-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Uniper UK,,,48WSTN000TAYL-G3,Fossil fuels,Mixed fossil fuels,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,-0.257309,51.546085999999995
OPSD_EU_01269,Mellach Fernheizkraftwerk,AT,246.0,Mixed fossil fuels,Other,Steam turbine,,1986,,False,1986-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",VERBUND Thermal Power GmbH & Co KG,Neudorf ob Wildon,,14W-WML-KW-----0,Fossil fuels,Mixed fossil fuels,,https://www.verbund.com/de-de/ueber-verbund/kraftwerke/unsere-kraftwerke,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,15.492161999999999,46.908219
OPSD_EU_01278,Amager Power Station (Unit 3),DK,263.0,Mixed fossil fuels,Other,,,1989,,False,1989-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",HOFOR,Copenhagen,,45V000000000012C,Fossil fuels,Mixed fossil fuels,,https://www.gem.wiki/Amager_power_station,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,12.62621,55.68583
OPSD_EU_01279,Asnæs Power Station (Unit 2),DK,147.0,Mixed fossil fuels,Other,,,1961,,False,1961-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Orsted,Kalundborg,,45V000000000011E,Fossil fuels,Mixed fossil fuels,,https://www.nsenergybusiness.com/projects/asnaes-power,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,11.081560000000001,55.662519999999994
OPSD_EU_01280,Avedøre Power Station (Unit 1),DK,254.0,Mixed fossil fuels,Other,,,1990,,False,1990-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Orsted,Avedøre,,45V0000000000091,Fossil fuels,Mixed fossil fuels,,https://orsted.com/en/Media/Newsroom/News/2017/10/Denmarks-largest-power-station-replaces-coal-with-wood-pellets,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,12.48127,55.60358000000001
OPSD_EU_01281,Avedøre Power Station (Unit 2),DK,394.0,Mixed fossil fuels,Other,,,2002,,False,2002-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Orsted,Avedøre,,45V0000000000091,Fossil fuels,Mixed fossil fuels,,https://orsted.com/en/Media/Newsroom/News/2017/10/Denmarks-largest-power-station-replaces-coal-with-wood-pellets,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,12.48127,55.60358000000001
OPSD_EU_01282,Esbjerg Power Station (Unit 3),DK,407.0,Mixed fossil fuels,Other,,,1992,,False,1992-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Orsted,Esbjerg,,45V0000000000164,Fossil fuels,Mixed fossil fuels,,https://www.gem.wiki/Esbjerg_power_station,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,8.45523,55.45632
OPSD_EU_01292,Masnedø Power Station (Unit 31),DK,70.0,Other or unspecified energy sources,Other,,,1975,,False,1975-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Vordingborg Forsyning,Masnedø,,,Other or unspecified energy sources,,,https://www.bwsc.com/references/masnedoe-power-plant,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,11.88538,54.99551999999999
OPSD_EU_01295,Østkraft,DK,90.0,Other or unspecified energy sources,Other,,,2014,,False,2014-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,Bornholm,,,Other or unspecified energy sources,,,Energinet DK,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,14.69715,55.093709999999994
OPSD_EU_02054,BNA0142,DE,160.0,Other fuels,Other,Steam turbine,,1975,,False,1975-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",ArcelorMittal Bremen GmbH,Bremen,,11WD2BMIT0002731,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,8.68524,53.12891
OPSD_EU_02055,BNA0217,DE,60.0,Other fuels,Other,Steam turbine,,1955,,False,1955-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",ThyssenKrupp Steel Europe AG,Duisburg - Ruhrort,,,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.730574000000002,51.459673
OPSD_EU_02056,BNA0218,DE,95.0,Other fuels,Other,Steam turbine,,1963,,False,1963-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",ThyssenKrupp Steel Europe AG,Duisburg - Ruhrort,,,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.730574000000002,51.459673
OPSD_EU_02057,BNA0219,DE,170.0,Other fuels,Other,Steam turbine,,1968,,False,1968-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",ThyssenKrupp Steel Europe AG,Duisburg - Ruhrort,,11WD7BEEC5XRUKWN,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.730574000000002,51.459673
OPSD_EU_02058,BNA0237,DE,23.5,Other fuels,Other,Steam turbine,,2011,,False,2011-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Progroup Power 1 GmbH,Eisenhüttenstadt,,,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,14.64079,52.16883
OPSD_EU_02059,BNA0238a,DE,45.0,Other fuels,Other,Steam turbine,,1954,,False,1954-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",ArcelorMittal Eisenhüttenstadt GmbH,Eisenhüttenstadt,,,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,14.626970000000002,52.1674
OPSD_EU_02060,BNA0238b,DE,56.0,Other fuels,Other,Steam turbine,,2013,,False,2013-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",ArcelorMittal Eisenhüttenstadt GmbH,Eisenhüttenstadt,,,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,14.626970000000002,52.1674
OPSD_EU_02061,BNA0395,DE,59.0,Other fuels,Other,Steam turbine,,1958,,False,1958-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",ThyssenKrupp Steel Europe AG,Hamborn,,,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.72749,51.49100000000001
OPSD_EU_02062,BNA0396,DE,101.0,Other fuels,Other,Steam turbine,,1976,,False,1976-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",ThyssenKrupp Steel Europe AG,Hamborn,,11WD7BEEC5XHAKW5,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.72749,51.49100000000001
OPSD_EU_02063,BNA0397,DE,225.0,Other fuels,Other,Steam turbine,,2003,,False,2003-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",ThyssenKrupp Steel Europe AG,Hamborn,,11WD7BEEC5XHAKW5,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.7303190000000015,51.50060300000001
OPSD_EU_02064,BNA0485,DE,303.0,Other fuels,Other,Combined cycle,,1976,,False,1976-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Hüttenwerke Krupp Mannesmann GmbH,Duisburg-Huckingen,,11WD7HUCK2G--KWR,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.7167,51.36787
OPSD_EU_02065,BNA0486,DE,303.0,Other fuels,Other,Combined cycle,,1977,,False,1977-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Hüttenwerke Krupp Mannesmann GmbH,Duisburg-Huckingen,,11WD7HUCK2G--KWR,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.7167,51.36787
OPSD_EU_02066,BNA0597,DE,8.7,Other fuels,Other,Combined cycle,,1994,,False,1994-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",InfraLeuna GmbH,Leuna,,,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,12.0193,51.29976
OPSD_EU_02067,BNA0598a,DE,14.0,Other fuels,Other,Steam turbine,,2000,,False,2000-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",InfraLeuna GmbH,Leuna,,,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,11.7581,51.79988
OPSD_EU_02068,BNA0598b,DE,20.0,Other fuels,Other,Combined cycle,,2010,,False,2010-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",InfraLeuna GmbH,Leuna,,,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,12.0193,51.29976
OPSD_EU_02069,BNA0616b,DE,87.5,Other fuels,Other,Combined cycle,,1964,,False,1964-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",BASF SE,Ludwigshafen,,,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,8.407401,48.552941
OPSD_EU_02070,BNA0693,DE,53.6,Other fuels,Other,Steam turbine,,1974,,False,1974-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",SWN Stadtwerke Neumünster GmbH,Neumünster,,,Other,Other fuels,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,10.15,54.0821
