# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
16 0 9 222222
17 0 8 222222
17 0 9 222222
18 0 8 222222
18 0 9 222222
19 0 8 222222
19 0 9 222222
20 0 8 222222
20 0 9 222222
21 0 8 222222
21 0 9 222222
22 0 8 222222
22 0 9 222222
23 0 8 222222
23 0 9 222222
24 0 8 222222
24 0 9 222222
25 0 8 222222
25 0 9 222222
26 0 8 222222
26 0 9 222222
27 0 8 222222
27 0 9 222222
28 0 8 222222
28 0 9 222222
29 0 8 222222
29 0 9 222222
30 0 8 222222
30 0 9 222222
31 0 8 222222
31 0 9 222222
32 0 8 222222
32 0 9 222222
33 0 8 222222
33 0 9 222222
34 0 8 222222
34 0 9 222222
35 0 8 222222
35 0 9 222222
36 0 8 222222
36 0 9 222222
37 0 8 222222
37 0 9 222222
38 0 8 222222
38 0 9 222222
39 0 8 222222
39 0 9 222222
40 0 8 222222
40 0 9 222222
41 0 8 222222
41 0 9 222222
42 0 8 222222
42 0 9 222222
43 0 8 222222
43 0 9 222222
44 0 8 222222
44 0 9 222222
45 0 8 222222
45 0 9 222222
46 0 8 222222
46 0 9 222222
47 0 8 222222
47 0 9 222222
48 0 8 222222
48 0 9 222222
49 0 8 222222
49 0 9 222222
50 0 8 222222
50 0 9 222222
51 0 8 222222
51 0 9 222222
52 0 8 222222
52 0 9 222222
53 0 8 222222
53 0 9 222222
54 0 8 222222
54 0 9 222222
55 0 8 222222
55 0 9 222222
56 0 8 222222
56 0 9 222222
57 0 8 222222
57 0 9 222222
58 0 8 222222
58 0 9 222222
59 0 8 222222
59 0 9 222222
60 0 8 222222
60 0 9 222222
61 0 8 222222
61 0 9 222222
62 0 8 222222
62 0 9 222222
63 0 8 222222
63 0 9 222222
64 0 8 222222
64 0 9 222222
65 0 8 222222
65 0 9 222222
66 0 8 222222
66 0 9 222222
67 0 8 222222
67 0 9 222222
68 0 8 222222
68 0 9 222222
69 0 8 222222
69 0 9 222222
70 0 8 222222
70 0 9 222222
71 0 8 222222
71 0 9 222222
72 0 8 222222
72 0 9 222222
73 0 8 222222
73 0 9 222222
74 0 8 222222
74 0 9 222222
75 0 8 222222
75 0 9 222222
76 0 8 222222
76 0 9 222222
77 0 8 222222
77 0 9 222222
78 0 8 222222
78 0 9 222222
79 0 8 222222
79 0 9 222222
